//변수명,명칭,영문명칭,일어명칭,중국명칭,태국명칭,기본생성개수,최대곂침개수,1차아이템종류,2차아이템종류,3차아이템종류,아이템직업소속,소비불가,사용가능,사용성별,무게,가격,게임머니,내구력,수리횟수,수리불가능,고장유무,마모도,경도,잡는형식,굽높이,장착위치,장착위치,파츠파일,제거될위치,기본부위무시,아이템레벨,추가레벨,희귀성,상점판매가능,로그남길것,공격속도 감소,필요 아이템,필요 아이템종류,최소능력,최대능력,공격 속성,속성 공격력,최소추가스킬,최대추가스킬,공격 스타일,타격방식,무기종류,아이템1차공격순서,아이템2차공격순서,아이템3차공격순서,아이템4차공격순서,아이템1차공격동작,아이템2차공격동작,아이템3차공격동작,아이템4차공격동작,지속피해,최대장전개수,반동,구경,연발률,장전시간,추가공격성공률,추가 마법성공률,공격속도,타격시 반동,공격범위,추가판정치,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,필요직업,필요힘,필요체력,필요민첩,필요지능,필요MP,필요EP,직업필요레벨,학과필요레벨,기술준비,기술 준비시간,기술 시전거리,원소이펙트,사용 효과,효과 2 (2차 효과),효과 3 (3차 효과),사용 모션,유지시간,지속시간,발동시기,발동대상,사용시기,마법범위,마법속성,참조스탯1,참조스탯2,참조타겟1,참조타겟2,참조수치1,참조수치2,기술속성,마법저항,전기저항,불저항,바람저항,물저항,땅저항,마법증폭,마법퓨전,악행,성장유무,생산유무,숙련레벨,최대숙련레벨,서브디파인위치,현재경험치,기술숙련치,연속기술방식,콤보스킬타임,카드타입,비행속도,비행선회각(좌우),비행선회각(상하),비행제한레벨,비행연료충전량,비행연료소비량,가속연료충전량,팩당연료충전량,직업제한1,제한레벨1,직업제한2,제한레벨2,반사광,공격음1(무기 타격음),공격음2(무기 크리티컬),공격음3(무기 휘두름음1),공격음4(무기 휘두름음2),방어음,타격음(충전소리),피해음,뛸때 추가음,아이콘파일,설명,영어설명,일어설명,중국어설명,태국어설명
//dwID,szName,szNameEn,"""""","""""","""""",dwNum,dwPackMax,dwItemKind1,dwItemKind2,dwItemKind3,dwItemJob,bPermanence,dwUseable,dwItemSex,dwWeight,dwCost,dwCash,dwEndurance,dwRepairNumber,bRepairUnable,bJammed,nAbrasion,nHardness,dwHanded,dwHeelH,dwParts,dwPartsub,bPartFile,dwExclusive,dwBasePartsIgnore,dwItemLV,dwAddLV,dwItemRare,dwShopAble,bLog,dwSpeedPenalty,dwLinkItem,dwLinkKind,dwAbilityMin,dwAbilityMax,eItemType,wItemEAtk,dwAddSkillMin,dwAddSkillMax,dwAtkStyle,dwAtkType,dwWeaponType,dwItemAtkOrder1,dwItemAtkOrder2,dwItemAtkOrder3,dwItemAtkOrder4,dwItemMotion1,dwItemMotion2,dwItemMotion3,dwItemMotion4,bContinuousPain,dwShellQuantity,dwRecoil,dwCaliber,dwBarrageRate,dwLoadingTime,nAdjHitRate,nAdjSpellRate,dwAttackSpeed,dwDmgShift,dwAttackRange,dwAdjRoll,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwReqJob,dwReqStr,dwReqSta,dwReqDex,dwReqInt,dwReqMp,dwRepFp,dwReqJobLV,dwReqDisLV,dwSkillReadyType,dwSkillReady,dwSkillRange,dwSfxElemental,dwSfxObj,dwSfxObj2,dwSfxObj3,"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)",dwCircleTime,dwSkillTime,dwExeChance,dwExeTarget,dwUseChance,dwSpellRegion,dwSpellType,dwReferStat1,dwReferStat2,dwReferTarget1,dwReferTarget2,dwReferValue1,dwReferValue2,dwSkillType,dwItemResistMagic,fItemResistElecricity,fItemResistFire,fItemResistWind,fItemResistWater,fItemResistEarth,bAmplification,bFusion,nEvildoing,bGrow,bCraft,dwExpertLV,ExpertMax,dwSubDefine,dwExp,LVRatio,dwComboStyle,dwComboSkillTime,dwCardType,fFlightSpeed,fFlightLRAngle,fFlightTBAngle,dwFlightLimit,dwFFuelReMax,dwFFuelSp,dwAFuelReMax,dwFuelRe,dwLimitJob1,dwLimitLevel1,dwLimitJob2,dwLimitLevel2,dwReflect,dwSndAttack1,dwSndAttack2,dwSndAttack3,dwSndAttack4,dwSndDefense,dwSndHit,dwSndDamage,dwSndClang,szIcon,szComment,"""""","""""","""""",""""""
SI_MER_SHIELD_PANBARRIER,"""팬바리어""","""Pan Barrier""","""パンバリア""","""""","""""",1,1,JTYPE_EXPERT,JOB_MERCENARY,DIS_SHIELD,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_SHIELD,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,0,=,0,=,=,=,=,=,=,=,0,=,9,SR_AFTER,0,=,=,XI_SKILL_MER_SHIELD_PANBARRIER01,XI_SKILL_MER_SHIELD_PANBARRIER02,=,MTI_MER_SHIELD_PANBARRIER,=,0,WET_ARROW,EXT_SELFCHGPARAMET,WUI_NOW,=,=,DST_DEX,=,RT_TIME,=,20000,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,155,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_MerShiePanbar.dds""","""방패를 사용하는 스킬로 장거리 공격무기에 대한  회피율을 증가 시킨다.""","""""","""盾を使用した遠距離攻?からの回避率を上昇させるスキル。""","""""",""""""
SI_MER_SHIELD_RESONACE,"""레저넌스""","""Resonance""","""??????""","""""","""""",1,1,JTYPE_EXPERT,JOB_MERCENARY,DIS_SHIELD,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_SHIELD,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,0,=,0,=,=,=,=,=,=,=,0,15,41,SR_AFTER,0,=,=,=,=,=,MTI_MER_SHIELD_RESONACE,=,0,WET_NOW,EXT_SELFCHGPARAMET,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,175,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""공진, 무기에 의해 장갑에 피해를 입게 될 때 오게되는 진동에 의한 피해인 AD(에프터매스 데미지)에 의한 피해를 몸에 적응시켜 최소화 한다.""","""""","""""","""""",""""""
SI_MER_SHIELD_DOUBLESHIELD,"""더블실드""","""Double Shield""","""?????????""","""""","""""",1,1,JTYPE_EXPERT,JOB_MERCENARY,DIS_SHIELD,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_SHIELD,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,=,0,=,=,=,=,=,=,=,=,=,0,23,41,SR_AFTER,0,=,=,=,=,=,MTI_MER_SHIELD_DOUBLESHIELD,=,0,WET_NOW,EXT_SELFCHGPARAMET,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,195,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""공격하는 적들을 동일한 방어률로 방어 한다.""","""""","""""","""""",""""""
SI_MER_SHIELD_NUMBNESS,"""넘니스""","""Numbness""","""??????""","""""","""""",1,1,JTYPE_EXPERT,JOB_MERCENARY,DIS_SHIELD,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_SHIELD,0,0,_NONE,0,=,=,=,AT_BLOW,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,AR_SHORT,=,0,=,=,=,0,=,=,=,=,=,=,=,0,31,41,SR_AFTER,0,=,=,=,=,=,MTI_MER_SHIELD_NUMBNESS,0,0,WET_ATK,EXT_ATTACKER,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,215,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""공격하는 대상의 무기를 방어하면서 힘껏 대쳐서 저리리게 만들어 공격 불능 상태로 만든다.""","""""","""""","""""",""""""
SI_MER_SUP_BLAZINGSWORD,"""블레이징소드""","""Blazing Sword""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_MERCENARY,DIS_SUPPORT,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_SWD,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,3,3,SR_BEFORE,0,0,=,XI_SKILL_MER_SUP_BLAZINGSWORD01,XI_SKILL_MER_SUP_BLAZINGSWORD02,=,MTI_MER_SHIELD_PANBARRIER,=,0,WET_NOW,EXT_SELFCHGPARAMET,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,2115,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_MerSupBlazin.dds""","""칼의 공격력을 올려줍니다.""","""""","""""","""""",""""""
SI_MER_SUP_SMITEAXE,"""스마이트 엑스""","""Smite Axe""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_MERCENARY,DIS_SUPPORT,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_AXE,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,3,3,SR_BEFORE,0,0,=,XI_SKILL_MER_SUP_SMITEAXE01,XI_SKILL_MER_SUP_SMITEAXE02,=,MTI_MER_SHIELD_PANBARRIER,=,0,WET_NOW,EXT_SELFCHGPARAMET,WUI_NOW,=,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,2135,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_MerSupSmitea.dds""","""도끼의 공격력 및 방어력을 올려줍니다.""","""""","""""","""""",""""""
SI_MER_SUP_FURY,"""퓨리""","""Fury""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_ASSIST,DIS_CHEER,JOB_ASSIST,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CHEERSTICK,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,=,21,21,SR_BEFORE,0,0,=,XI_SKILL_ASS_CHEER_CASTING01,XI_SKILL_MER_SUP_FURY01,=,MTI_ASS_CHEER_CASTING01,=,0,WET_NOW,EXT_ANOTHER,WUI_TARGETINGOBJ,=,=,DST_INT,=,RT_TIME,=,20000,=,KT_MAGIC,0,0,0,0,0,0,=,=,1,=,=,1,20,2155,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_MerSupFury.dds""","""대상의 공격력을 올려주는 대신 방어력이 떨어집니다.""","""""","""""","""""",""""""
SI_MER_SUP_IMPOWERWEAPON,"""임파워 웨폰""","""Impower Weapon""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_MERCENARY,DIS_SUPPORT,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_ENCHANTWEAPON,=,=,_NONE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,26,26,SR_BEFORE,0,0,=,XI_SKILL_MER_SUP_IMPOWERWEAPON01,XI_SKILL_MER_SUP_IMPOWERWEAPON02,=,MTI_MER_SHIELD_PANBARRIER,=,0,WET_NOW,EXT_SELFCHGPARAMET,WUI_NOW,=,=,DST_STR,=,RT_TIME,=,20000,=,KT_SKILL,0,0,0,0,0,0,=,=,1,=,=,1,20,2175,1,10,CT_GENERAL,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_MerSupImpowe.dds""","""착용하고 있는 무기의 속성 공격력을 올려줍니다.""","""""","""""","""""",""""""
SI_MER_ONE_BLOODYSTRIKE,"""블러디 스트라이크""","""Bloody Strike""","""""","""""","""""",1,1,JTYPE_EXPERT,JOB_MERCENARY,DIS_SWORD,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_MELEEONE,0,0,_NONE,0,=,=,AS_DIAGONAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,15,15,SR_AFTER,0,0,=,XI_SKILL_MER_ONE_BLOODYSTRIKE01,XI_SKILL_MER_ONE_BLOODYSTRIKE02,=,MTI_MER_ONE_BLOODYSTRIKE,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,DST_DEX,=,RT_ATTACK,=,10,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,2195,1,10,CT_CIRCLE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_MerOneBloody.dds""","""머서너리 서클스킬로 공격과 동시에 상대방으로부터 HP를 흡수합니다.""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI_GUA_DOUBLE_SKILL1,"""더블웨폰 스탭_01""","""Double Sword Skill1""","""?手????1""","""""","""""",1,1,JTYPE_PRO,JOB_GUARD,DIS_DOUBLE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_MELEETWO,0,0,_NONE,0,=,=,AS_DIAGONAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,1,41,=,=,=,=,=,=,=,MTI_GUA_DOUBLE_SKILL1,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,235,1,10,CT_STEP,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양손 소드, 엑스를 사용한 스탭스킬""","""""","""""","""""",""""""
SI_GUA_DOUBLE_SKILL2,"""더블웨폰 써클_01""","""Double Sword Skill2""","""?手????2""","""""","""""",1,1,JTYPE_PRO,JOB_GUARD,DIS_DOUBLE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_MELEETWO,0,0,_NONE,0,=,=,AS_DIAGONAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,6,41,=,=,=,=,=,=,=,MTI_GUA_DOUBLE_SKILL2,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,255,1,10,CT_CIRCLE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양손 소드, 엑스를 사용한 서클스킬""","""""","""""","""""",""""""
SI_GUA_DOUBLE_SKILL3,"""더블웨폰 피니쉬_01""","""Double Sword Skill3""","""?手????3""","""""","""""",1,1,JTYPE_PRO,JOB_GUARD,DIS_DOUBLE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_MELEETWO,0,0,_NONE,0,=,=,AS_VERTICAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,10,41,=,=,=,=,=,=,=,MTI_GUA_DOUBLE_SKILL3,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,275,1,10,CT_FINISH,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양손 소드, 엑스를 사용한 피니쉬스킬""","""""","""""","""""",""""""
SI_GUA_DOUBLE_SKILL4,"""더블웨폰 스탭_02""","""Double Sword Skill4""","""?手????4""","""""","""""",1,1,JTYPE_PRO,JOB_GUARD,DIS_DOUBLE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_MELEETWO,0,0,_NONE,0,=,=,AS_HORIZONTAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,16,41,=,=,=,=,=,=,=,MTI_GUA_DOUBLE_SKILL4,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,295,1,10,CT_STEP,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양손 소드, 엑스를 사용한 스탭스킬""","""""","""""","""""",""""""
SI_GUA_DOUBLE_SKILL5,"""더블웨폰 피니쉬_02""","""Double Sword Skill5""","""?手????5""","""""","""""",1,1,JTYPE_PRO,JOB_GUARD,DIS_DOUBLE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_MELEETWO,0,0,_NONE,0,=,=,AS_DIAGONAL ,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,21,41,=,=,=,=,=,=,=,MTI_GUA_DOUBLE_SKILL5,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,315,1,10,CT_FINISH,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양손 소드, 엑스를 사용한 피니쉬스킬""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI_STR_CASE_SKILL1,"""케이스 스탭_01""","""Case Skill1""","""??????1""","""""","""""",1,1,JTYPE_PRO,JOB_STRONGMAN,DIS_CASE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CASE,0,0,_NONE,0,=,=,AS_VERTICAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,1,41,=,=,=,=,=,=,=,MTI_STR_CASE_SKILL1,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,335,1,10,CT_STEP,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양쪽 손에 소드, 엑스를 따로 들고 사용하는 스탭스킬""","""""","""""","""""",""""""
SI_STR_CASE_SKILL2,"""케이스 써클_01""","""Case Skill2""","""??????2""","""""","""""",1,1,JTYPE_PRO,JOB_STRONGMAN,DIS_CASE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CASE,0,0,_NONE,0,=,=,AS_DIAGONAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,6,41,=,=,=,=,=,=,=,MTI_STR_CASE_SKILL2,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,355,1,10,CT_CIRCLE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양쪽 손에 소드, 엑스를 따로 들고 사용하는 써클스킬""","""""","""""","""""",""""""
SI_STR_CASE_SKILL3,"""케이스 피니쉬""","""Case Skill3""","""??????3""","""""","""""",1,1,JTYPE_PRO,JOB_STRONGMAN,DIS_CASE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CASE,0,0,_NONE,0,=,=,AS_VERTICAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,10,41,=,=,=,=,=,=,=,MTI_STR_CASE_SKILL3,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,375,1,10,CT_FINISH,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양쪽 손에 소드, 엑스를 따로 들고 사용하는 피니쉬스킬""","""""","""""","""""",""""""
SI_STR_CASE_SKILL4,"""케이스 스탭_02""","""Case Skill4""","""??????4""","""""","""""",1,1,JTYPE_PRO,JOB_STRONGMAN,DIS_CASE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CASE,0,0,_NONE,0,=,=,AS_DIAGONAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,16,41,=,=,=,=,=,=,=,MTI_STR_CASE_SKILL4,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,395,1,10,CT_STEP,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양쪽 손에 소드, 엑스를 따로 들고 사용하는 스탭스킬""","""""","""""","""""",""""""
SI_STR_CASE_SKILL5,"""케이스 피니쉬_02""","""Case Skill5""","""??????5""","""""","""""",1,1,JTYPE_PRO,JOB_STRONGMAN,DIS_CASE,JOB_MERCENARY,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_CASE,0,0,_NONE,0,=,=,AS_VERTICAL,AT_SLASH,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,0,AR_SHORT,=,=,=,=,=,=,=,=,=,=,=,=,=,0,21,41,=,=,=,=,=,=,=,MTI_STR_CASE_SKILL5,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,415,1,10,CT_FINISH,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""양쪽 손에 소드, 엑스를 따로 들고 사용하는 피니쉬스킬""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI_ACR_JUGGLING_SKILL1,"""저글링 콤보시작_01""","""Juggling Skill1""","""????????????1""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_JUGGLING,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_JUGGLING,0,0,_NONE,0,=,=,=,AT_PIERCE,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,0,1,41,=,=,=,=,=,=,=,MTI_ACR_JUGGLING_SKILL1,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,435,1,10,CT_STEP,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""암기를 사용한 스탭스킬""","""""","""""","""""",""""""
SI_ACR_JUGGLING_SKILL2,"""저글링 콤보연결_01""","""Juggling Skill2""","""????????????2""","""""","""""",1,1,JTYPE_EXPERT,JOB_ACROBAT,DIS_JUGGLING,JOB_ACROBAT,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,IK3_JUGGLING,0,0,_NONE,0,=,=,=,AT_PIERCE,WT_EQUIP,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,AR_RANGE,=,=,=,=,=,=,=,=,=,=,=,=,=,0,6,41,=,=,=,=,=,=,=,MTI_ACR_JUGGLING_SKILL2,=,=,WET_NOW,EXT_SPECIALATK,WUI_TARGETINGOBJ,SRO_DIRECT,=,=,=,=,=,=,=,KT_SKILL,0,0,0,0,0,0,=,=,=,=,=,1,20,455,1,10,CT_CIRCLE,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,"""skill_default.dds""","""암기를 사용한 서클스킬""","""""","""""","""""",""""""
